date,product_id,quantity_sold
2025-12-27,72cf780b-3a59-442e-8eb4-e2d2a344c9d0,28
2025-12-27,ec533de2-4eff-4995-a047-5d193ec31ddc,277
2025-12-27,9dee9ce4-d118-46cd-9af3-3125862cb4e1,200
2025-12-27,2044fbe1-1abf-40fb-bf46-c090ba22125c,226
2025-12-27,5a35ade1-af27-403b-978e-d7c42460e5ee,102
2025-12-28,05cdebbf-2701-4252-a214-19ab5c420bd0,93
2025-12-28,32bd295a-fee7-4bcb-b936-56cfc9589e72,137
2025-12-28,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,250
2025-12-28,3de0fefc-693f-437d-afa4-1bab54b221b6,107
2025-12-28,59647b3b-cb8e-4899-91b4-e18fba343415,173
2025-12-28,01b3fe8c-0da3-48b5-86c2-82f74aecd4a0,53
2025-12-28,01717bae-cab1-4357-bdfd-5c7b7194adcc,26
2025-12-28,c5ed3780-4503-4187-980a-91dafeb5be5b,168
2025-12-28,2349e146-55a5-4029-89f6-098963e27887,572
2025-12-28,c4ca4f30-4508-41ab-9622-fdd220159b3c,43
2025-12-28,31e9f442-1525-4de9-be6e-36334af403ec,283
2025-12-28,ef2e14d3-61d3-4361-844c-afbebb7fafcd,150
2025-12-28,ca3580c6-0435-460a-87fd-6ad7e8a9cef2,301
2025-12-28,e6ea3131-f320-478f-9192-3822b99491a1,71
2025-12-28,6f202a87-4888-45a4-9771-4cf594acf45a,692
2025-12-28,52010e1f-732a-408a-996f-29c9461b5655,67
2025-12-28,b7c0e4f4-06f0-4236-8413-b73dd29f9078,550
2025-12-28,34c38633-3c73-4143-b641-5df2c21f54d3,72
2025-12-28,27471ceb-2bd9-40e6-993e-223793715af7,191
2025-12-28,8d282efb-e12a-44db-ac67-bc60c9b1706b,194
2025-12-29,6ae68a3c-0891-4178-b821-914a99595519,159
2025-12-29,b2c258b0-f137-4f39-80a9-7ea76f59bae1,36
2025-12-29,7ba5037f-0afc-4cf4-b4c9-d6d4cb089eae,103
2025-12-29,cf33edbc-3f0a-4385-adf0-2d17f9f01b4b,84
2025-12-29,5a35ade1-af27-403b-978e-d7c42460e5ee,365
2025-12-29,92251596-ace8-4409-b2ab-57e11de5e102,70
2025-12-29,e25100a6-bc42-4407-bbcc-83368007d531,494
2025-12-29,a28f5781-db9c-4a4c-962c-cb3e8ce402fb,217
2025-12-29,456b5258-3463-4c5e-bf7a-5e094a9d652e,96
2025-12-29,dae7fcc9-b1ed-42af-b909-d8ea75fb91f0,65
2025-12-29,bb948a4b-595b-48b6-a60b-e2f159508a6f,180
2025-12-29,59647b3b-cb8e-4899-91b4-e18fba343415,144
2025-12-29,32bd295a-fee7-4bcb-b936-56cfc9589e72,231
2025-12-29,5f4b7480-5e5c-4a28-80df-c305a3df2dc8,286
2025-12-29,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,331
2025-12-29,3bbd95c2-d35a-4f42-848f-cc35e6386ab1,529
2025-12-29,19a3b635-bfe6-43c8-9c43-6e0610a325ef,202
2025-12-29,43cdb3f8-80e0-43e9-a91e-33248595affc,85
2025-12-29,e11eb386-646d-4f6d-b607-401c22b7f16e,40
2025-12-29,470773f8-f5fb-45a7-8fd2-54820974989b,234
2025-12-29,8d282efb-e12a-44db-ac67-bc60c9b1706b,172
2025-12-29,b6727cc1-b0c1-43df-86a2-15e848eed775,127
2025-12-29,e25100a6-bc42-4407-bbcc-83368007d531,922
2025-12-29,76817764-3ce2-43e3-9575-9bac9dad440b,27
2025-12-29,320dd071-9a63-49a1-8298-4f7f2653c21b,28
2025-12-29,43cdb3f8-80e0-43e9-a91e-33248595affc,37
2025-12-29,6a2b61e2-f4bc-4d7c-bed0-5d01fcfce38e,24
2025-12-29,8d27a320-9c33-4897-b7ea-499b62a93e45,617
2025-12-29,3ae23b32-ca7b-4d7f-984c-96545dbd6251,452
2025-12-29,03ce4df6-80b2-4f37-955d-70aac8b881cb,52
2025-12-29,7b26470f-e9f4-44e5-9ee5-c6ce477640ea,173
2025-12-30,b7c0e4f4-06f0-4236-8413-b73dd29f9078,122
2025-12-30,8161534e-ee69-4c83-be75-8391702dbda5,107
2025-12-30,d29ebfd0-0e05-4250-a261-90b2788ec502,131
2025-12-30,ef14dcbf-90c4-4cce-9f55-18ce49340f74,19
2025-12-30,35aa1104-9af4-4476-b0cb-eb08ed41eafa,19
2025-12-30,559c0122-6f20-49a6-8de7-31d52071f4cd,71
2025-12-30,375b3ca4-5da3-435e-934f-dd3344d6533c,100
2025-12-30,dcd32de8-0f5e-48bd-a755-0c5153b69cca,39
2025-12-30,47a1f4b4-496f-4013-b937-965fd9718f2f,142
2025-12-30,f681b165-3623-4d4a-b408-a11ee2cd0346,124
2025-12-30,e5002c98-e1fe-48bf-80fd-9841ee439b91,34
2025-12-30,11e4bfbf-409e-4881-8bc9-250aea5b577f,376
2025-12-30,23f70486-67f6-42c5-b999-948aaa2c85f2,186
2025-12-30,8161534e-ee69-4c83-be75-8391702dbda5,24
2025-12-30,b7c0e4f4-06f0-4236-8413-b73dd29f9078,294
2025-12-30,85d2b5d7-f861-49b1-ab27-0e01fec331ef,119
2025-12-30,5a8722ec-3224-43a6-9de4-7562d19c382e,59
2025-12-30,8951eba7-9d0a-4cf2-9b7d-aebd6f7312b4,66
2025-12-30,72cf780b-3a59-442e-8eb4-e2d2a344c9d0,34
2025-12-30,456b5258-3463-4c5e-bf7a-5e094a9d652e,247
2025-12-30,f8579c1d-c414-43b1-b69a-8d7797a1d9c8,52
2025-12-30,371b2824-9d85-46c2-bdc8-57b404bf3330,71
2025-12-30,55fb0bd5-4670-4f3d-9196-0bf9f82d0d98,131
2025-12-30,9dee9ce4-d118-46cd-9af3-3125862cb4e1,154
2025-12-30,be5c83fc-e3e0-4aa0-a114-5307374e972a,60
2025-12-30,7a4e2037-f98b-407c-a5af-9ae0aefd000f,257
2025-12-30,9a7b5ba3-6677-4fe9-8063-1a7876ca4edd,7
2025-12-30,c84b5423-3df1-4b4a-93f0-aa79912ad195,84
2025-12-30,52010e1f-732a-408a-996f-29c9461b5655,65
2025-12-30,11e4bfbf-409e-4881-8bc9-250aea5b577f,354
2025-12-30,e5002c98-e1fe-48bf-80fd-9841ee439b91,55
2025-12-30,e08637cb-5b2c-4124-810e-eae10a429145,521
2025-12-30,36487913-be0d-49a7-b149-5feb2647b295,57
2025-12-30,876e9472-71ae-4425-9ea8-d0a16afded09,284
2025-12-30,7b26470f-e9f4-44e5-9ee5-c6ce477640ea,128
2025-12-30,6a2b61e2-f4bc-4d7c-bed0-5d01fcfce38e,87
2025-12-30,5f15a68b-5a87-439c-a4f1-24f5a4a98d59,75
2025-12-30,cf33edbc-3f0a-4385-adf0-2d17f9f01b4b,95
2025-12-30,a9d80601-60c4-4d35-92e8-488d38cfca42,52
2025-12-30,159dafd2-5416-4020-abde-470ec585e06c,243
2025-12-31,49c705d7-da46-4101-9b6d-dc67d3d20f0b,68
2025-12-31,8a3a9bcd-38be-4b67-92cd-59693048459b,265
2025-12-31,9fb80233-9128-4734-a789-eb3637518b08,224
2025-12-31,7ed4ee8a-1149-43f4-96bd-d11e0a966c7e,157
2025-12-31,b3866b9f-0c97-4854-86a0-786fa478c0ab,30
2025-12-31,4c750f38-a6c1-41cf-a52b-b5fde3e42762,41
2025-12-31,4284bed5-784c-4449-951f-01374ccd95d7,49
2025-12-31,0fc715dd-0bc9-4ba3-8a59-813e74556627,41
2025-12-31,1fe98c16-7f8b-49ea-8fe1-590c11edc0f5,200
2025-12-31,81b27d45-044b-44e8-a937-0c19c7a0d529,100
2025-12-31,5f15a68b-5a87-439c-a4f1-24f5a4a98d59,280
2025-12-31,7ba5037f-0afc-4cf4-b4c9-d6d4cb089eae,700
2025-12-31,876e9472-71ae-4425-9ea8-d0a16afded09,251
2025-12-31,e91cc9ad-c6ea-40bd-aff7-7bd2c0abc82b,296
2025-12-31,3ae23b32-ca7b-4d7f-984c-96545dbd6251,761
2025-12-31,40dbebd7-7ca7-48e1-b3e5-ff8223a70c96,7
2025-12-31,f8579c1d-c414-43b1-b69a-8d7797a1d9c8,27
2025-12-31,2044fbe1-1abf-40fb-bf46-c090ba22125c,136
2025-12-31,3de0fefc-693f-437d-afa4-1bab54b221b6,41
2025-12-31,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,120
2025-12-31,05cdebbf-2701-4252-a214-19ab5c420bd0,563
2025-12-31,34c38633-3c73-4143-b641-5df2c21f54d3,154
2025-12-31,437c3910-dd17-44eb-9c78-cdd13acaccf1,153
2025-12-31,19965a99-15ea-49d2-9e99-34d2a19b9d98,480
2025-12-31,1490f79d-b4ca-4db5-abe0-30ed1b379c72,538
2025-12-31,9a7b5ba3-6677-4fe9-8063-1a7876ca4edd,2
2025-12-31,659d1f86-9370-42ed-bd50-888e6d561dbb,116
2025-12-31,3de0fefc-693f-437d-afa4-1bab54b221b6,248
2025-12-31,05cdebbf-2701-4252-a214-19ab5c420bd0,131
2025-12-31,32bd295a-fee7-4bcb-b936-56cfc9589e72,461
2025-12-31,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,95
2025-12-31,59647b3b-cb8e-4899-91b4-e18fba343415,159
2025-12-31,ade0e1d3-9222-4a2d-98ed-ea2f737cc311,777
2025-12-31,2c8db515-73e8-45b9-9c1b-1c016b9c7bd1,34
2025-12-31,e686c52d-c53a-478a-bfba-0766d8c7de91,160
2025-12-31,7a88d17a-09e0-4c2a-8a94-8da77b39d732,155
2025-12-31,320dd071-9a63-49a1-8298-4f7f2653c21b,38
2025-12-31,33cb2f1f-1ab8-4742-8b12-efc640b2dafe,149
2025-12-31,1e4149c8-5622-4cda-8730-31f894375c36,83
2025-12-31,92251596-ace8-4409-b2ab-57e11de5e102,9
2025-12-31,f7374eee-2eb4-4c52-892b-2a12f03e28ce,13
2025-12-31,b7c0e4f4-06f0-4236-8413-b73dd29f9078,605
2025-12-31,5a8722ec-3224-43a6-9de4-7562d19c382e,90
2025-12-31,c78633a0-059a-4e91-b4aa-f7ad9e980ce4,6
2026-01-02,5a8722ec-3224-43a6-9de4-7562d19c382e,35
2026-01-02,8161534e-ee69-4c83-be75-8391702dbda5,58
2026-01-02,8951eba7-9d0a-4cf2-9b7d-aebd6f7312b4,84
2026-01-02,85d2b5d7-f861-49b1-ab27-0e01fec331ef,34
2026-01-02,74246ee4-c6bd-452e-b358-be8b2a14a64f,228
2026-01-02,2d61d779-4385-4d4c-bfec-c7b9537249dd,158
2026-01-02,3138b676-131b-41c9-b906-0d53a37bcc54,476
2026-01-02,cf33edbc-3f0a-4385-adf0-2d17f9f01b4b,231
2026-01-02,ba52cac6-7f1a-403c-a6d6-e79b50ed1d0d,47
2026-01-02,2fdbf70f-8448-4d99-8a51-ce6fc5330af8,92
2026-01-02,5f2d6f96-21a4-4d3a-9799-ecac9824c9ac,494
2026-01-02,72cf780b-3a59-442e-8eb4-e2d2a344c9d0,20
2026-01-02,0e964381-7e07-4280-ac58-cfcfc02fd4d2,70
2026-01-02,ef2e14d3-61d3-4361-844c-afbebb7fafcd,160
2026-01-02,ee80cc47-0896-4d6c-8250-f090f0c3f803,308
2026-01-02,c4ca4f30-4508-41ab-9622-fdd220159b3c,359
2026-01-02,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,213
2026-01-02,5f4b7480-5e5c-4a28-80df-c305a3df2dc8,213
2026-01-02,3de0fefc-693f-437d-afa4-1bab54b221b6,41
2026-01-02,59647b3b-cb8e-4899-91b4-e18fba343415,92
2026-01-02,05cdebbf-2701-4252-a214-19ab5c420bd0,93
2026-01-02,59647b3b-cb8e-4899-91b4-e18fba343415,174
2026-01-02,05cdebbf-2701-4252-a214-19ab5c420bd0,293
2026-01-02,e5002c98-e1fe-48bf-80fd-9841ee439b91,74
2026-01-02,23f70486-67f6-42c5-b999-948aaa2c85f2,60
2026-01-02,735a18de-ab2b-47c4-a699-b16496451c23,183
2026-01-02,07785d8b-21f6-4bfe-92a1-a72817d3451f,106
2026-01-02,4b7ed6f1-abac-4364-a3b6-06f74a992294,238
2026-01-02,690b061a-ed5a-44ee-81c7-037c531194bc,18
2026-01-02,2c8db515-73e8-45b9-9c1b-1c016b9c7bd1,305
2026-01-02,dcd32de8-0f5e-48bd-a755-0c5153b69cca,43
2026-01-02,7a88d17a-09e0-4c2a-8a94-8da77b39d732,365
2026-01-02,c0238453-4403-4be3-8554-e387c02c5a5b,488
2026-01-02,5a8722ec-3224-43a6-9de4-7562d19c382e,180
2026-01-02,3cf393f4-88de-45f2-a0e7-ead30ee99d44,121
2026-01-02,8951eba7-9d0a-4cf2-9b7d-aebd6f7312b4,114
2026-01-02,b7c0e4f4-06f0-4236-8413-b73dd29f9078,365
2026-01-02,2d61d779-4385-4d4c-bfec-c7b9537249dd,122
2026-01-02,6ae68a3c-0891-4178-b821-914a99595519,42
2026-01-02,5f15a68b-5a87-439c-a4f1-24f5a4a98d59,211
2026-01-02,3138b676-131b-41c9-b906-0d53a37bcc54,115
2026-01-02,cf33edbc-3f0a-4385-adf0-2d17f9f01b4b,381
2026-01-03,1f76c06b-ccc1-42d8-8b33-09c19b9612f0,398
2026-01-03,ade0e1d3-9222-4a2d-98ed-ea2f737cc311,462
2026-01-03,3cf393f4-88de-45f2-a0e7-ead30ee99d44,197
2026-01-03,b7c0e4f4-06f0-4236-8413-b73dd29f9078,117
2026-01-03,5f4b7480-5e5c-4a28-80df-c305a3df2dc8,401
2026-01-03,59647b3b-cb8e-4899-91b4-e18fba343415,92
2026-01-03,05cdebbf-2701-4252-a214-19ab5c420bd0,490
2026-01-03,32bd295a-fee7-4bcb-b936-56cfc9589e72,110
2026-01-03,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,324
2026-01-03,2c439366-1d71-4646-b207-a6911decbfc0,251
2026-01-03,364b5f4c-e12c-4939-bafa-79871e10869b,23
2026-01-03,dbf835ff-b684-41a5-9b35-2c3c40d1834d,170
2026-01-03,19a14346-a8d8-4c0e-85c1-257f9b64ab2d,63
2026-01-03,8303d7ab-ff00-4d43-a978-338677581287,143
2026-01-03,cc7f5f5f-0f3f-4ff0-a03b-c0c4bd7a5e03,71
2026-01-03,991d5851-d9cf-4aa9-a73e-f90649c2ef63,533
2026-01-03,ded43cbc-05c6-487d-a11a-da78b7d26334,60
2026-01-03,6a2b61e2-f4bc-4d7c-bed0-5d01fcfce38e,69
2026-01-03,e91cc9ad-c6ea-40bd-aff7-7bd2c0abc82b,195
2026-01-03,8d27a320-9c33-4897-b7ea-499b62a93e45,124
2026-01-03,876e9472-71ae-4425-9ea8-d0a16afded09,406
2026-01-03,7b26470f-e9f4-44e5-9ee5-c6ce477640ea,43
2026-01-03,e91cc9ad-c6ea-40bd-aff7-7bd2c0abc82b,254
2026-01-03,320dd071-9a63-49a1-8298-4f7f2653c21b,39
2026-01-03,cfa8eb74-6815-44d9-ad66-09da8ab2b063,92
2026-01-03,c1b5b4d9-df78-4dd0-9653-b279bf514ee2,275
2026-01-03,ded43cbc-05c6-487d-a11a-da78b7d26334,172
2026-01-03,437c3910-dd17-44eb-9c78-cdd13acaccf1,89
2026-01-03,fbf25f1f-4289-4a09-8410-7308610f5444,43
2026-01-03,a42aa0b0-8324-4a3a-bb3c-d013d9a4025c,37
2026-01-03,c84b5423-3df1-4b4a-93f0-aa79912ad195,390
2026-01-03,1490f79d-b4ca-4db5-abe0-30ed1b379c72,582
2026-01-03,7a4e2037-f98b-407c-a5af-9ae0aefd000f,413
2026-01-04,d6dec5de-c4b8-4b19-b98e-c09ef60ecf84,53
2026-01-04,fba0bcfe-9486-4b79-aec6-9152e3a4ab01,90
2026-01-04,659d1f86-9370-42ed-bd50-888e6d561dbb,442
2026-01-04,e5002c98-e1fe-48bf-80fd-9841ee439b91,34
2026-01-04,23f70486-67f6-42c5-b999-948aaa2c85f2,65
2026-01-04,fdd3dda2-c43f-4892-bc72-edb07e0bf5bb,42
2026-01-04,7d985359-b272-4ac3-abd4-7b7367ca2877,191
2026-01-04,5f4b7480-5e5c-4a28-80df-c305a3df2dc8,181
2026-01-04,32bd295a-fee7-4bcb-b936-56cfc9589e72,119
2026-01-04,59647b3b-cb8e-4899-91b4-e18fba343415,437
2026-01-05,ded43cbc-05c6-487d-a11a-da78b7d26334,108
2026-01-05,437c3910-dd17-44eb-9c78-cdd13acaccf1,182
2026-01-05,7b0f0a26-0468-4fbd-9123-97d9ecb40d3e,260
2026-01-05,3acb71ed-d7e5-4b25-b8fc-86b77e09aad5,34
2026-01-05,99c9340e-33f4-45c4-9285-b3639577a722,222
2026-01-05,fe6f35a5-44e1-407b-9bed-7e1d3e5632a5,9
2026-01-05,dae7fcc9-b1ed-42af-b909-d8ea75fb91f0,100
2026-01-05,220805e6-37ba-4a2f-b503-8a82233057df,58
2026-01-05,371b2824-9d85-46c2-bdc8-57b404bf3330,26
2026-01-05,82274b78-d2ee-4fb7-9de6-68ac06617b7c,97
2026-01-05,3a625e52-261b-4d49-94ce-0edc813d5e07,105
2026-01-05,fdd3dda2-c43f-4892-bc72-edb07e0bf5bb,60
2026-01-05,7d985359-b272-4ac3-abd4-7b7367ca2877,193
2026-01-05,11e4bfbf-409e-4881-8bc9-250aea5b577f,636
2026-01-05,23f70486-67f6-42c5-b999-948aaa2c85f2,106
2026-01-05,e5002c98-e1fe-48bf-80fd-9841ee439b91,34
2026-01-05,e9223716-f601-40c4-9df8-a2b88a710882,306
2026-01-05,e4993b51-e18c-4170-bde5-939e00ccb36b,510
2026-01-05,e2f8e835-68a6-42d4-b83b-0a89714ce658,5
2026-01-05,79aafece-e727-4357-a092-53c6106580be,69
2026-01-05,eec5494d-a7ac-44e2-844d-eb00907cda2e,90
2026-01-05,0a6801b0-4109-4ee3-9308-9227da6399e7,48
2026-01-06,11e4bfbf-409e-4881-8bc9-250aea5b577f,194
2026-01-06,fdd3dda2-c43f-4892-bc72-edb07e0bf5bb,79
2026-01-06,e5002c98-e1fe-48bf-80fd-9841ee439b91,239
2026-01-06,e08637cb-5b2c-4124-810e-eae10a429145,96
2026-01-06,23f70486-67f6-42c5-b999-948aaa2c85f2,164
2026-01-06,63cf88d4-77f3-41e0-9d9f-3625d8a9ee9e,200
2026-01-06,96f54e45-0f15-495a-b5aa-07cb56e0b8f9,61
2026-01-06,01b3fe8c-0da3-48b5-86c2-82f74aecd4a0,71
2026-01-06,f681b165-3623-4d4a-b408-a11ee2cd0346,72
2026-01-06,23f70486-67f6-42c5-b999-948aaa2c85f2,90
2026-01-06,e5002c98-e1fe-48bf-80fd-9841ee439b91,218
2026-01-06,28a42464-2565-47f8-a94d-b940adb93967,43
2026-01-06,ef755f75-ab01-4c6d-b813-105aa4eafb24,64
2026-01-06,9f0af12f-4060-42ce-abf8-ec3ef268d76b,189
2026-01-07,5a8722ec-3224-43a6-9de4-7562d19c382e,71
2026-01-07,8161534e-ee69-4c83-be75-8391702dbda5,48
2026-01-07,c78633a0-059a-4e91-b4aa-f7ad9e980ce4,7
2026-01-07,85d2b5d7-f861-49b1-ab27-0e01fec331ef,104
2026-01-07,a699ceca-4038-4fe3-902b-438d5344a409,220
2026-01-07,456b5258-3463-4c5e-bf7a-5e094a9d652e,194
2026-01-07,9a7b5ba3-6677-4fe9-8063-1a7876ca4edd,1
2026-01-07,7a4e2037-f98b-407c-a5af-9ae0aefd000f,369
2026-01-07,fba0bcfe-9486-4b79-aec6-9152e3a4ab01,380
2026-01-07,e91cc9ad-c6ea-40bd-aff7-7bd2c0abc82b,87
2026-01-07,3ae23b32-ca7b-4d7f-984c-96545dbd6251,188
2026-01-07,8d27a320-9c33-4897-b7ea-499b62a93e45,856
2026-01-07,49700026-7bd4-44ac-bbf0-a2684dc44105,66
2026-01-07,6a2b61e2-f4bc-4d7c-bed0-5d01fcfce38e,63
2026-01-07,8303d7ab-ff00-4d43-a978-338677581287,140
2026-01-07,1f76c06b-ccc1-42d8-8b33-09c19b9612f0,589
2026-01-07,ade0e1d3-9222-4a2d-98ed-ea2f737cc311,210
2026-01-07,cc7f5f5f-0f3f-4ff0-a03b-c0c4bd7a5e03,132
2026-01-07,6f202a87-4888-45a4-9771-4cf594acf45a,129
2026-01-07,badeb945-a00d-47c5-ac65-9714fa2ba95f,171
2026-01-07,f8579c1d-c414-43b1-b69a-8d7797a1d9c8,55
2026-01-07,4475f909-ff34-43a0-8543-9794be18d23d,49
2026-01-07,3eb45d95-a85b-44be-8bdf-dba5ca3d757e,278
2026-01-08,ef2e14d3-61d3-4361-844c-afbebb7fafcd,64
2026-01-08,7d985359-b272-4ac3-abd4-7b7367ca2877,97
2026-01-08,23f70486-67f6-42c5-b999-948aaa2c85f2,93
2026-01-08,52488b6c-7ffe-461b-b107-adc55ebbdfdb,37
2026-01-08,c84b5423-3df1-4b4a-93f0-aa79912ad195,100
2026-01-08,f66c793f-ca6c-42d6-8d06-e405b7a78117,40
2026-01-08,fba0bcfe-9486-4b79-aec6-9152e3a4ab01,184
2026-01-08,9a7b5ba3-6677-4fe9-8063-1a7876ca4edd,1
2026-01-08,b5813a92-e065-44be-a565-f3983551f535,84
2026-01-08,9fb80233-9128-4734-a789-eb3637518b08,87
2026-01-08,41374f02-4065-4237-89fa-da816a007cb6,45
2026-01-08,3e71feff-59e1-40cc-bfda-5f32f791a6fd,225
2026-01-09,c84b5423-3df1-4b4a-93f0-aa79912ad195,303
2026-01-09,93064fba-c826-4aa4-be4b-066a03c2db9f,210
2026-01-09,1490f79d-b4ca-4db5-abe0-30ed1b379c72,278
2026-01-09,9a7b5ba3-6677-4fe9-8063-1a7876ca4edd,4
2026-01-09,d6dec5de-c4b8-4b19-b98e-c09ef60ecf84,128
2026-01-09,662556d2-da30-4edf-99df-f778f05b89b5,294
2026-01-09,72cf780b-3a59-442e-8eb4-e2d2a344c9d0,47
2026-01-09,2fdbf70f-8448-4d99-8a51-ce6fc5330af8,246
2026-01-09,209be0e2-acb2-480c-9914-649c9834c168,52
2026-01-09,de36eb7f-e07d-4581-88e3-52a91ff54816,82
2026-01-09,92251596-ace8-4409-b2ab-57e11de5e102,43
2026-01-09,96de9650-0274-4c89-904e-83a2ba487774,49
2026-01-09,76817764-3ce2-43e3-9575-9bac9dad440b,113
2026-01-09,b7c0e4f4-06f0-4236-8413-b73dd29f9078,123
2026-01-09,c78633a0-059a-4e91-b4aa-f7ad9e980ce4,3
2026-01-09,5a8722ec-3224-43a6-9de4-7562d19c382e,33
2026-01-09,8951eba7-9d0a-4cf2-9b7d-aebd6f7312b4,225
2026-01-09,8161534e-ee69-4c83-be75-8391702dbda5,129
2026-01-09,c3d8d795-8cb4-4a0d-a44c-c2cb27f9818c,521
2026-01-09,36487913-be0d-49a7-b149-5feb2647b295,259
2026-01-09,6f202a87-4888-45a4-9771-4cf594acf45a,91
2026-01-09,e6ea3131-f320-478f-9192-3822b99491a1,152
2026-01-09,7a27322b-9aad-41f2-8777-085f2a121080,148
2026-01-09,e11eb386-646d-4f6d-b607-401c22b7f16e,59
2026-01-09,096f3f44-dccc-4f7c-96b3-487f51bc41ff,221
2026-01-09,6a64b32c-5803-4278-a16c-bbe43ac6cb81,236
2026-01-09,d29ebfd0-0e05-4250-a261-90b2788ec502,271
2026-01-09,4c0453e9-664f-4b5e-a00f-2d630bcf1456,149
2026-01-09,ef14dcbf-90c4-4cce-9f55-18ce49340f74,30
2026-01-09,150d2dc5-9c05-4576-96be-4b2707819aba,480
2026-01-09,99e3390e-d3e1-44b1-978d-19fbff4f3756,35
2026-01-09,375b3ca4-5da3-435e-934f-dd3344d6533c,27
2026-01-09,02551cff-7de6-4b21-a9b2-52d3cd3ec190,43
2026-01-09,ff8e7bab-d7b5-4cf4-9c7d-aaf8b2144f8e,168
2026-01-09,4e991818-02a2-47a6-b261-75c19e5fae4c,35
2026-01-10,23a86c02-3907-4697-b884-ca8096e09799,50
2026-01-10,662556d2-da30-4edf-99df-f778f05b89b5,61
2026-01-10,2a07d26a-b77a-4fdd-ab34-d6788016f4ea,227
2026-01-10,afb5d408-5c70-4ac4-9e7e-267af1e882e3,511
2026-01-10,b5813a92-e065-44be-a565-f3983551f535,394
2026-01-10,23a86c02-3907-4697-b884-ca8096e09799,115
2026-01-10,662556d2-da30-4edf-99df-f778f05b89b5,59
2026-01-10,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,308
2026-01-10,05cdebbf-2701-4252-a214-19ab5c420bd0,237
2026-01-10,5f4b7480-5e5c-4a28-80df-c305a3df2dc8,61
2026-01-10,fba0bcfe-9486-4b79-aec6-9152e3a4ab01,96
2026-01-10,28a42464-2565-47f8-a94d-b940adb93967,51
2026-01-10,be5c83fc-e3e0-4aa0-a114-5307374e972a,75
2026-01-10,d9020885-d001-49f3-8372-862c0df563bf,116
2026-01-10,efd72ee3-3934-4374-b970-cdb665a8b146,120
2026-01-10,1bd70d30-0193-4ac8-8460-1b93eededd8c,263
2026-01-10,9d14d394-4f79-4894-9931-0eb6970c0ed5,156
2026-01-10,fbf25f1f-4289-4a09-8410-7308610f5444,10
2026-01-10,2fdbf70f-8448-4d99-8a51-ce6fc5330af8,96
2026-01-10,72cf780b-3a59-442e-8eb4-e2d2a344c9d0,75
2026-01-10,662556d2-da30-4edf-99df-f778f05b89b5,91
2026-01-11,a28f5781-db9c-4a4c-962c-cb3e8ce402fb,63
2026-01-11,32bd295a-fee7-4bcb-b936-56cfc9589e72,68
2026-01-11,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,86
2026-01-11,5f4b7480-5e5c-4a28-80df-c305a3df2dc8,118
2026-01-11,05cdebbf-2701-4252-a214-19ab5c420bd0,93
2026-01-11,59647b3b-cb8e-4899-91b4-e18fba343415,525
2026-01-11,22a46d0a-dbe3-42c0-beef-218770fff4ec,337
2026-01-11,fdcf7ac1-80a1-41ef-8eba-f1222566100e,51
2026-01-11,dabf3d4e-e3fb-4b04-af15-4bf36c99e01d,15
2026-01-11,bf935f13-f388-4ce0-bef5-5ab8163e8873,253
2026-01-11,a84b35d5-7141-4cef-ac47-cf8b22b63026,65
2026-01-11,ec73ea58-f301-4514-af2d-f390d407499c,168
2026-01-11,133ab36e-7952-4527-9380-8e4bb83af683,83
2026-01-11,b7c0e4f4-06f0-4236-8413-b73dd29f9078,171
2026-01-11,5a8722ec-3224-43a6-9de4-7562d19c382e,210
2026-01-11,6dc37b8a-48cd-4953-bd6f-43a465ee34d9,211
2026-01-12,32bd295a-fee7-4bcb-b936-56cfc9589e72,318
2026-01-12,05cdebbf-2701-4252-a214-19ab5c420bd0,273
2026-01-12,3de0fefc-693f-437d-afa4-1bab54b221b6,147
2026-01-12,f7b830c5-a8a9-4c17-9dac-519e87d29ff3,158
2026-01-12,23f70486-67f6-42c5-b999-948aaa2c85f2,36
2026-01-12,e5002c98-e1fe-48bf-80fd-9841ee439b91,36
2026-01-12,7d985359-b272-4ac3-abd4-7b7367ca2877,158
2026-01-12,fdd3dda2-c43f-4892-bc72-edb07e0bf5bb,32
2026-01-12,11e4bfbf-409e-4881-8bc9-250aea5b577f,94
2026-01-12,3e71feff-59e1-40cc-bfda-5f32f791a6fd,178
2026-01-12,49c705d7-da46-4101-9b6d-dc67d3d20f0b,60
2026-01-12,3cf393f4-88de-45f2-a0e7-ead30ee99d44,531
2026-01-12,c78633a0-059a-4e91-b4aa-f7ad9e980ce4,4
2026-01-12,987616c7-9e3e-4438-99a6-31dd64e1700c,124
2026-01-12,cfa8eb74-6815-44d9-ad66-09da8ab2b063,156
2026-01-12,209be0e2-acb2-480c-9914-649c9834c168,29
2026-01-12,96de9650-0274-4c89-904e-83a2ba487774,101
2026-01-12,92251596-ace8-4409-b2ab-57e11de5e102,15
2026-01-12,33cb2f1f-1ab8-4742-8b12-efc640b2dafe,77
